C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_36_683.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_36_683.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_36_683.jpg, 0, 0, 0, 7.966728E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_36_786.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_36_786.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_36_786.jpg, 0, 0, 0, 7.840571E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_36_890.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_36_890.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_36_890.jpg, 0, 0, 0, 7.816549E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_36_992.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_36_992.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_36_992.jpg, 0, 0, 0, 7.800538E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_097.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_097.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_097.jpg, 0, 0, 0, 7.854326E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_199.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_199.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_199.jpg, 0, 0, 0, 7.952652E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_303.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_303.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_303.jpg, 0, 0, 0, 7.84671E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_403.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_403.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_403.jpg, 0, 0, 0, 7.801424E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_503.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_503.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_503.jpg, 0, 0, 0, 7.845434E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_604.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_604.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_604.jpg, 0, 0, 0, 7.858007E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_705.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_705.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_705.jpg, 0, 0, 0, 8.002925E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_807.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_807.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_807.jpg, 0, 0, 0, 7.839054E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_37_910.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_37_910.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_37_910.jpg, 0, 0, 0, 7.83026E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_011.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_011.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_011.jpg, 0, 0, 0, 7.801137E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_113.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_113.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_113.jpg, 0, 0, 0, 7.880421E-05
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_214.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_214.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_214.jpg, -0.2914563, 0.2914563, 0, 0.2080147
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_319.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_319.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_319.jpg, -0.5878875, 0.5878875, 0, 0.7152196
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_423.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_423.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_423.jpg, -0.8896167, 0.8896167, 0, 1.645285
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_525.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_525.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_525.jpg, -0.9319012, 1, 0, 2.741464
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_626.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_626.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_626.jpg, -0.6383818, 1, 0, 3.912491
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_729.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_729.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_729.jpg, -0.2803462, 1, 0, 5.320183
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_829.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_829.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_829.jpg, 0, 1, 0, 6.468868
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_38_929.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_38_929.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_38_929.jpg, 0, 1, 0, 7.609389
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_031.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_031.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_031.jpg, -0.3058302, 1, 0, 8.717135
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_135.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_135.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_135.jpg, -0.006073477, 1, 0, 9.834742
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_237.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_237.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_237.jpg, 0, 1, 0, 10.94095
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_342.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_342.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_342.jpg, 0, 1, 0, 12.16963
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_442.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_442.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_442.jpg, 0, 1, 0, 13.1513
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_545.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_545.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_545.jpg, -0.268632, 1, 0, 14.2174
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_648.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_648.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_648.jpg, -0.003587097, 1, 0, 15.46774
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_751.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_751.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_751.jpg, 0, 1, 0, 16.46247
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_855.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_855.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_855.jpg, -0.1503183, 1, 0, 17.5512
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_39_956.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_39_956.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_39_956.jpg, 0, 1, 0, 18.56413
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_062.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_062.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_062.jpg, -0.2837394, 1, 0, 19.56555
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_165.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_165.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_165.jpg, -0.4064496, 1, 0, 20.44887
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_266.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_266.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_266.jpg, -0.1041381, 1, 0, 21.45375
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_368.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_368.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_368.jpg, -0.1522893, 1, 0, 22.62766
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_471.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_471.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_471.jpg, -0.4597248, 1, 0, 23.53211
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_571.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_571.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_571.jpg, -0.1565157, 1, 0, 24.48638
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_681.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_681.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_681.jpg, -0.1254084, 1, 0, 25.44185
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_782.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_782.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_782.jpg, -0.4319199, 1, 0, 26.31757
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_885.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_885.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_885.jpg, -0.195765, 1, 0, 27.24162
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_40_989.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_40_989.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_40_989.jpg, 0, 1, 0, 28.34731
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_092.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_092.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_092.jpg, -0.0460239, 1, 0, 29.26859
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_196.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_196.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_196.jpg, -0.3430338, 1, 0, 30.12601
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_297.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_297.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_297.jpg, -0.08871393, 1, 0, 30.19143
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_398.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_398.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_398.jpg, 0, 1, 0, 30.18959
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_500.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_500.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_500.jpg, -0.2751375, 1, 0, 30.17602
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_604.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_604.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_604.jpg, -0.04086633, 1, 0, 30.19093
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_705.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_705.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_705.jpg, 0, 1, 0, 30.19009
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_806.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_806.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_806.jpg, 0, 1, 0, 30.19027
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_41_907.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_41_907.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_41_907.jpg, -0.2721999, 1, 0, 30.17441
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_011.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_011.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_011.jpg, -0.004833607, 1, 0, 30.18978
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_116.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_116.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_116.jpg, -0.3029484, 1, 0, 30.17469
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_219.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_219.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_219.jpg, -0.04304164, 1, 0, 30.19083
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_323.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_323.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_323.jpg, 0, 1, 0, 30.18997
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_424.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_424.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_424.jpg, 0, 1, 0, 30.19027
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_529.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_529.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_529.jpg, 0, 1, 0, 30.19031
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_634.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_634.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_634.jpg, 0, 1, 0, 30.19011
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_736.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_736.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_736.jpg, -0.2891682, 1, 0, 30.17048
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_839.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_839.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_839.jpg, -0.02837763, 1, 0, 30.19089
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_42_942.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_42_942.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_42_942.jpg, 0, 1, 0, 30.19008
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_046.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_046.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_046.jpg, 0, 1, 0, 30.19029
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_151.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_151.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_151.jpg, 0, 1, 0, 30.19032
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_253.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_253.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_253.jpg, -0.1396035, 1, 0, 30.18531
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_356.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_356.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_356.jpg, -0.2309159, 1, 0, 30.18367
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_456.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_456.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_456.jpg, 0, 1, 0, 30.18872
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_557.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_557.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_557.jpg, 0, 1, 0, 30.19011
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_659.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_659.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_659.jpg, 0, 1, 0, 30.19062
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_763.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_763.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_763.jpg, 0, 1, 0, 30.19033
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_864.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_864.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_864.jpg, -0.2562069, 1, 0, 30.17509
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_43_969.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_43_969.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_43_969.jpg, -0.3673119, 1, 0, 30.17854
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_069.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_069.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_069.jpg, -0.06715775, 1, 0, 30.19053
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_173.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_173.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_173.jpg, 0, 1, 0, 30.18944
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_274.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_274.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_274.jpg, 0, 1, 0, 30.19025
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_375.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_375.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_375.jpg, 0, 1, 0, 30.19055
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_480.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_480.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_480.jpg, 0, 1, 0, 30.19032
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_581.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_581.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_581.jpg, 0, 1, 0, 30.18994
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_683.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_683.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_683.jpg, 0, 1, 0, 30.19032
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_784.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_784.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_784.jpg, 0, 1, 0, 30.19028
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_884.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_884.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_884.jpg, -0.132483, 1, 0, 30.18547
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_44_987.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_44_987.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_44_987.jpg, 0, 1, 0, 30.1902
C:\Users\zaiph\Desktop\Data\IMG\center_2020_12_07_22_27_45_088.jpg, C:\Users\zaiph\Desktop\Data\IMG\left_2020_12_07_22_27_45_088.jpg, C:\Users\zaiph\Desktop\Data\IMG\right_2020_12_07_22_27_45_088.jpg, 0, 1, 0, 30.19031
